,id,date,from_id,to_id,fwd_from,message,type,duration
514,140082,2022-11-15 19:29:30+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 19, 27, 52, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1521571437), from_name=None, channel_post=3262, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","❗️Ракеты упали в Польше накануне завтрашнего саммита ""Рамштайн"", где страны - спонсоры Украины будут принимать решение о новых поставках оружия Киеву.

Министр обороны Украины на этой встрече может снова озвучить и тезис о необходимости создания бесполетной зоны над Западной Украиной, граничащей с Европой.

Небезынтересные детали и важный контекст для понимания истории с чем-то, что якобы упало где-то на территории Польши. 

Тёма в теме.",text,
515,140079,2022-11-15 19:26:01+00:00,,PeerChannel(channel_id=1315735637),,"❗️Здесь интересна позиция не Запада, поскольку это разрыв навсегда, с моей точки зрения, а позиция незападных стран, тех, которые идут на ООН-новские баррикады, выжимая кнопку голосования. Их не так много. Раньше, правда, их было ещё меньше – 4-5 стран были за Россию. В последний раз это было 13 стран. И очень большой процент воздержавшихся. Чуть более 90 стран проголосовали «за» заморозку российских финансовых активов и 74 страны воздержались.

Олег Барабанов, профессор МГИМО в эфире Соловьёв Live.",video,65
516,140078,2022-11-15 19:25:25+00:00,,PeerChannel(channel_id=1315735637),,"⚡️⚡️⚡️⚡️Найденные на месте взрыва обломки напоминают детали С-300, средства противоракетной обороны которое состоит на вооружении ВСУ.",photo,
517,140077,2022-11-15 19:25:25+00:00,,PeerChannel(channel_id=1315735637),,,photo,
518,140075,2022-11-15 19:16:34+00:00,,PeerChannel(channel_id=1315735637),,"⚡️⚡️⚡️⚡️Правительство Польши проведет экстренное заседание в ближайшие часы.

агентство PAP",text,
519,140074,2022-11-15 19:14:12+00:00,,PeerChannel(channel_id=1315735637),,"⚡️⚡️⚡️⚡️Пентагон заявляет, что не может подтвердить сообщения о двух российских ракетах, упавших на территории Польши.",text,
520,140073,2022-11-15 19:07:39+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 19, 6, 47, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1271765197), from_name=None, channel_post=15140, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","⚡️⚡️⚡️#Инсайд 
Наш источник в ОП рассказал, что Офис Президента хочет использовать ракетный удар по Польше для втягивание НАТО в войну в Украине. На Банковой считают, что Варшава должна ответить военным способом, а не делать грозные заявления.",text,
521,140072,2022-11-15 19:04:19+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 19, 4, 6, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1441564230), from_name=None, channel_post=6574, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Судя по всему дебилы хохлы своей ПВО пытались сбить наши ракеты, но попали по пшекам. Вангую что сейчас это радуют и будет замес. Но нам от этого не холодно, ни жарко. Мы и так уже воюем с НАТО. А если рыпнутся, то можно и ядерное оружие применять уже. В общем наблюдаем.",text,
522,140071,2022-11-15 19:01:58+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 18, 59, 6, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1175084215), from_name=None, channel_post=116324, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Давайте экспресс по польскому инциденту:

1. Там развёрнуты комплекты Патриот. Они либо полное *censored*, либо «чья надо ракета летела».
2. Перед тем как в чем-то обвинять страну, способную стереть Польшу в ядерный пепел, потрудитесь предьявить доказательства.
3. С гораздо большей вероятностью если в Польшу что-то и прилетело, то украинская С-300, или какой-нибудь БПЛА «Рейс».
4. Вероятность, что современная российская ракета так сильно уйдёт с курса примерно такая же, как встретить на улице живого динозавра.
5. По сумме аргументов, с высокой долей вероятности это либо украинская ошибка, либо польская провокация. Или британская.

Алексей Живов",text,
523,140070,2022-11-15 19:00:34+00:00,,PeerChannel(channel_id=1315735637),,"⚡️⚡️⚡️⚡️⚡️Украина утверждает, что прокачка нефти по Дружбе в направлении Венгрии приостановлена из-за падения напряжения. Венгерская MOL сообщила, что следит за ситуацией. Премьер Орбан созывает совет безопасности из-за остановки нефтепровода.",text,
524,140066,2022-11-15 18:54:02+00:00,,PeerChannel(channel_id=1315735637),,"❗️Да, действительно. Большое количество студентов было в рядах народной милиции ЛНР. Почти все они добровольцы. У нас очень патриотически настроенная молодёжь. И я считаю, что на данный момент, они свою поставленную задачу выполнили. Пусть сейчас идут получают образование, грызут гранит науки. А сейчас, на данный момент ведутся все необходимые мероприятия для того, чтобы они были демобилизованы. Как сегодня сообщил наш военный комиссар ЛНП. Абсолютно все студенты будут демобилизованы. Те, кто отличился, будут удостоены государственных наград. Так что, в этом направлении работа ведётся, и я думаю, поставленная задача Верховным главнокомандующим – будет выполнена точно и в срок.

Андрей Марочко, офицер Народной милиции ЛНР, подполковник в эфире Соловьёв Live.",video,57
525,140065,2022-11-15 18:53:24+00:00,,PeerChannel(channel_id=1315735637),,"⚡️⚡️⚡️⚡️Украина приостановила прокачку нефти по ""Дружбе"" в направлении Венгрии.

Транснефть",text,
526,140064,2022-11-15 18:49:15+00:00,,PeerChannel(channel_id=1315735637),,"⚡️⚡️⚡️⚡️Польские ВВС подняли в воздух истребители с аэродрома Томашув-Любельский. На место падения ракет прибыли армия и прокуратура.

Visegrad",text,
527,140063,2022-11-15 18:39:13+00:00,,PeerChannel(channel_id=1315735637),,,photo,
528,140062,2022-11-15 18:36:55+00:00,,PeerChannel(channel_id=1315735637),,"⚡️⚡️⚡️⚡️ Премьер Польши Моравецкий созывает экстренное заседание Комитета Совета министров по вопросам национальной безопасности и обороны из-за инцидента с падением ракет

местные СМИ",text,
529,140061,2022-11-15 18:35:46+00:00,,PeerChannel(channel_id=1315735637),,"⚡️⚡️⚡️⚡️ Ракеты упали на территории Люблинского воеводства Польши

местные СМИ",text,
530,140060,2022-11-15 18:35:10+00:00,,PeerChannel(channel_id=1315735637),,"⚡️⚡️⚡️⚡️ В польском селе, вблизи украинской границы, упали две ракеты

местные СМИ",text,
531,140059,2022-11-15 18:14:02+00:00,,PeerChannel(channel_id=1315735637),,"❗️Скажем так. Здесь в городе – тихо. Это, может быть, сегодняшние кадры, то есть пристань на Алешках. Вот туда, непосредственно, как раз иногда в том числе приходят катера партизан, как я их называю. Которые переправляют людей с того берега на этот берег. Случаев тоже очень много таких больных для сердца, для нас. Ну, бывают такие, конечно, ждуны, которые тоже туда переправляются. Просто, казалось, с большими баулами. Пускает, кого пропускает. Фильтрационные меры тоже осуществляются. Ну, и я повторюсь. Так же сами выезжали, для слива информации. Вёлся хаотичный огонь. Ну соответственно БК у них не вечная, где-то на перезарядку выходит где-то ещё что-то. Ну, наглости ему не хватает. Мы работаем в белых перчатках. Они работают в кровавых.

Григорий Березецкий, военный корреспондент интернет-издания Readovka в эфире Соловьёв Live.",video,70
532,140058,2022-11-15 17:57:02+00:00,,PeerChannel(channel_id=1315735637),,"Немецкая комиссия по военным захоронениям (Volksbund Deutsche Kriegsgräberfürsorge) хочет разделить останки советских солдат на русских и украинцев. В Гамбурге похоронено около 1400 участников Великой Отечественной войны из СССР.

Управляющий директор ассоциации Кристиан Любке заявил, что «они начинают дифференциацию». Однако он признал, что это сложно, потому что национальность обычно указывалась как «русский» или «советский» как в немецких документах, так и в документах западных союзников. А это могли быть и казахи, и прибалты, и белорусы. Поэтому они ориентируются на такую информацию, как место рождения, именно она может указывать на украинское происхождение.",photo,
533,140057,2022-11-15 17:47:01+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 17, 37, 17, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1648000766), from_name=None, channel_post=3323, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","⭕️ Сегодня, 15 ноября, с 21.00 до 00.00 петербургская редакция в прямом эфире на канале Соловьев Live.

🎙 Ведущий - Валерий Жук.

Гости эфира:

☑️  Максим Кузнецов, сопредседатель Ассоциации содействия «Повороту на Восток» 

☑️ Вадим Масликов, эксперт «Бюро военно-политического анализа», член-корреспондент Академии военных наук, кандидат социологических наук 

☑️ Сергей Дебижев, кинорежиссер, сценарист и общественный деятель, член Экспертного совета Министерства Культуры РФ по кинематографии 

☑️ Алексей Стефанов, корреспондент Sputnik Латвия 

☑️ Владимир Рогов, председатель общественного объединения 
«Мы вместе с Россией»

☑️ Алина Липп, немецкий журналист

⭕️ Телеканал Соловьёв Live смотрите на бывших частотах Euronews, в Смарт ТВ в приложениях Смотрим и Wink, в телеграме СОЛОВЬЁВ.",photo,
534,140056,2022-11-15 17:36:02+00:00,,PeerChannel(channel_id=1315735637),,"❗️Если мы говорим о Мелитополе и Мариуполе за время проведения СВО, то тот же Мелитополь – это ворота в Крым. Это гарантия сухопутного коридора на полуостров и гарантия освобождения южнорусских земель от фашистской оккупации. Потому что именно Мелитополь – это такой плацдарм, с которого будет освобождён и мой родной город Запорожье и другие русские земли.

Владимир Рогов, председатель движения «Мы вместе с Россией» в эфире телеканала Соловьев Live.",video,71
535,140055,2022-11-15 17:10:47+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 15, 14, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1477711430), from_name=None, channel_post=1133, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Вы всё про Херсон, а я — про Потёмкина. Вы знали, что Илон Маск 18го века Князь Потемкин основал тот самый Херсон и завещал похоронить себя здесь же? Есть нюанс: останки князя были в Херсоне, а вот сердце заключено в золотую урну и хранилось отдельно.

На прах Потёмкина покушались не раз. Император Павел, большевики, петлюровцы, фашисты. Надо ли говорить, какой исторический финал ждал осквернителей? 

Сегодня прах Светлейшего князя Потёмкина бережно вывезен русской армией на левый берег, чтобы не дать надругаться над останками современным последышам Петлюры. 

А с сердцем Потёмкина что? Где оно сейчас? Об этом я расскажу в новом выпуске Ким-Stories! 

А Потёмкин, чьему праху поклонялись и простые люди, и с особым уважением русские военные, включая Суворова, вернётся в Херсон! Ждём исторической справедливости над теми, кто покусился на наш русский святой дух!",video,470
536,140054,2022-11-15 17:06:39+00:00,,PeerChannel(channel_id=1315735637),,"⚡️⚡️⚡️⚡️⚡️Вся Харьковская область осталась без света.

власти",text,
537,140053,2022-11-15 17:04:35+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 17, 1, 56, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1572748754), from_name=None, channel_post=211, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Если на основании решения Генассамблеи ООН,
высосанного вражескими странами из известного места, будут приняты национальные акты о воровстве российских активов, у нас не останется выбора. 
Нужно будет бесповоротно изымать деньги и имущество частных инвесторов из таких стран, хотя они и не отвечают за дураков из своих правительств. 
Их (денег и пр. ценностей) у нас в стране, по счастливому стечению обстоятельств, как раз более чем на 300 млрд долларов. Достаточно, чтобы компенсировать украденное у России.

P. S. В целом это печально: ООН приняла такие беззаконные решения, что просто тушите свет. И свет тушат. На следующий день…",text,
538,140052,2022-11-15 16:54:02+00:00,,PeerChannel(channel_id=1315735637),,"❗️У Украины на начало СВО фейки были более извращённые, более подготовленные. Они что-то там фантазировали и делали. Но сегодня этого уже нет, уже сами в то, что делают, не верят. Поэтому получается некачественно. 

Ахра Авидзба, командир батальона «Пятнашка» с позывным «Абхаз» в эфире Соловьёв Live.",video,61
539,140051,2022-11-15 16:52:59+00:00,,PeerChannel(channel_id=1315735637),,❗️Очевидцы выкладывают в соцсети видео километровых пробок в Киеве после обстрелов и отключения электричества.,video,20
540,140050,2022-11-15 16:36:08+00:00,,PeerChannel(channel_id=1315735637),,"❗️Гипотетический взрыв ядерной бомбы на территории Европы не будет иметь прямых последствий для здоровья населения Соединенных Штатов.

Министр внутренней безопасности США Алехандро Майоркас на слушаниях в Конгрессе",text,
541,140049,2022-11-15 16:14:51+00:00,,PeerChannel(channel_id=1315735637),,⚡️⚡️⚡️⚡️⚡️90% Тернопольской области на данный момент без света.,text,
542,140048,2022-11-15 16:13:50+00:00,,PeerChannel(channel_id=1315735637),,"⚡️⚡️⚡️⚡️⚡️Ракетные удары по Украине сегодня поразили объекты в:

Киеве
Киевской области
Сумах
Сумской области
Харькове
Харьковской области
Кременчуге
Черкассах
Запорожье
Кривом Роге
Кировограде
Днепропетровске
Николаеве
Николаевской области
Одессе
Одесской области
Виннице
Житомире
Хмельницком
Тернополе
Черновцах
Ивано-Франковске
Львове
Львовской области
Ковеле
Ровно",text,
543,140047,2022-11-15 16:11:10+00:00,,PeerChannel(channel_id=1315735637),,Жителей Львова предупредили об опасности новых ракетных ударов.,text,
544,140046,2022-11-15 16:05:19+00:00,,PeerChannel(channel_id=1315735637),,"🔊МИХЕЕВ ГОВОРИТ | СОЛОВЬЁВ LIVE

Сергей Михеев - и его авторский стрим на Соловьёв Live прямо сейчас! 

👁 Телеканал Соловьёв Live смотрите на бывших частотах Euronews, в Смарт ТВ, приложениях Смотрим и Wink

📡 Слушаем на Вести ФМ

📺Трансляция также идёт в Telegram!",text,
545,140045,2022-11-15 16:03:17+00:00,,PeerChannel(channel_id=1315735637),,,video,23
546,140044,2022-11-15 16:03:17+00:00,,PeerChannel(channel_id=1315735637),,"Молдавия перестала получать электроэнергию из Румынии из-за аварийного отключения высоковольтной линии электропередачи Исакча - Вулканешты - Молдавская ГРЭС.

Вице-премьер Молдавии Андрей Спыну.

Свет частично отключён в Кишинёве и появились видео из Бендер (Приднестровье), где очевидцы говорят об отключениях.",video,12
547,140043,2022-11-15 16:01:38+00:00,,PeerChannel(channel_id=1315735637),,"❗️То же самое и будет, понимаете? Они давно идут на поводу у американцев. Когда началась холодная война американская в 2018 году. Началась она с торговых санкций. А потом развернулись технологические санкции: против Huawei, ZTE. И тогда уже был поставлен вопрос китайских станций по 5G. Умные города, всё умное. И действительно, затормозились поставки китайских технологий. Ну, наверное, будут какие-то последствия для Европы. Примерно такие же, как и от сокращения русских поставок нефти и газа. Они будут закупать оборудование у американцев. Дороже. Может быть худшего качества. Ну вот, европейцы сами хозяева своей судьбы, если они хотят играть в эти игры, которые начала Америка. Ну будут играть. Китай, сокращает свою зависимость от внешних рынков очень быстро. И от американского, и от европейского. Это произойдёт не завтра и не после завтра. Но Китай уверено движется этим путем. Уменьшая свою зависимость вообще от внешней торговли.

Юрий Тавровский, китаист, писатель, в эфире Соловьёв Live.",video,289
548,140042,2022-11-15 15:57:43+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 15, 52, 24, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1111348665), from_name=None, channel_post=87357, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",Очередное нештатное срабатывание украинской зенитной ракеты с последующим падением на постройки,video,7
549,140041,2022-11-15 15:57:20+00:00,,PeerChannel(channel_id=1315735637),,"Движение трамваев и троллейбусов во Львове остановлено. На улицы города выводят машины с громкоговорителями для оповещения горожан.

мэр Андрей Садовый",text,
550,140040,2022-11-15 15:55:21+00:00,,PeerChannel(channel_id=1315735637),,"И еще одну ракету Х-101 поймали на видео, когда она заходила на цель под огнем из стрелкового оружия во Львовской области.",video,2
551,140039,2022-11-15 15:55:09+00:00,,PeerChannel(channel_id=1315735637),,"⚡️⚡️⚡️⚡️ Львов после ракетных ударов на 80% остался без света. В городе прекращена подача тепла и горячей воды

власти",text,
552,140038,2022-11-15 15:53:58+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 14, 40, 59, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1093357968), from_name=None, channel_post=13664, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Киев, Львов и Харьков частично обесточены. 

В Ровно также нанесён удар по объекту критической инфраструктуры. 

На видео проход ракеты над Киевщиной. 

@epoddubny",video,4
553,140037,2022-11-15 15:53:23+00:00,,PeerChannel(channel_id=1315735637),,⚡️⚡️⚡️⚡️ Новые взрывы звучат в Киеве,text,
554,140036,2022-11-15 15:52:44+00:00,,PeerChannel(channel_id=1315735637),,"❗️Ракетные удары в основном произведены по объектам энергетики, ожидаются еще 20.

Зеленский",text,
555,140035,2022-11-15 15:52:00+00:00,,PeerChannel(channel_id=1315735637),,"Вслед за светом лёг интернет. Сеть работает с перебоями, трафик упал на треть.

Netblocks",photo,
556,140034,2022-11-15 15:51:26+00:00,,PeerChannel(channel_id=1315735637),,"⚡️⚡️⚡️⚡️ В социальных сетях пишут о ракетном ударе по зданию генштаба ВСУ и оперативного командования.

информация требует подтверждения",text,
557,140033,2022-11-15 15:50:35+00:00,,PeerChannel(channel_id=1315735637),,,video,7
558,140032,2022-11-15 15:50:35+00:00,,PeerChannel(channel_id=1315735637),,,video,9
559,140031,2022-11-15 15:50:35+00:00,,PeerChannel(channel_id=1315735637),,В Киеве проблемы с электричеством.,video,18
560,140030,2022-11-15 15:49:53+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 13, 48, 39, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1111348665), from_name=None, channel_post=87334, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",Нештатно сработавшая зенитная управляемая ракета поразила жилой дом в Киеве,video,13
561,140029,2022-11-15 15:48:41+00:00,,PeerChannel(channel_id=1315735637),,"‼️‼️‼️85 ракет выпущено по Украине.

Зеленский",text,
562,140028,2022-11-15 15:48:36+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 15, 37, 5, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1111348665), from_name=None, channel_post=87353, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",Предварительная карта сегодняшних ракетных ударов,photo,
563,140027,2022-11-15 15:43:54+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 15, 41, 33, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1450141660), from_name=None, channel_post=73225, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
564,140026,2022-11-15 15:43:54+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 15, 41, 32, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1450141660), from_name=None, channel_post=73224, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
565,140025,2022-11-15 15:43:54+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 15, 41, 32, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1450141660), from_name=None, channel_post=73223, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Я с хорошими новостями.

Купленная всем миром «буханка», загруженная стержневыми аппаратами и всем тем, что удалось собрать благодаря вам, дорогие зрители и читатели, без приключений доехала до госпиталя в Лисичанске (ЛНР).

Теперь процесс лечения и восстановления будет чуть легче. Спасибо всем, кто откликнулся на нашу просьбу об оказании помощи.

Низкий поклон нашим врачам. Всем и каждому. За их самоотверженный труд. 

Дмитрию Анатольевичу Хубезову и всем-всем-всем нашим медикам - бесконечная благодарность за каждого спасённого защитника!

Спасибо вам, люди в белых халатах!",photo,
566,140024,2022-11-15 15:23:02+00:00,,PeerChannel(channel_id=1315735637),,,video,27
567,140023,2022-11-15 15:23:02+00:00,,PeerChannel(channel_id=1315735637),,,video,13
568,140022,2022-11-15 15:23:02+00:00,,PeerChannel(channel_id=1315735637),,"Протесты в Молдавии не прекращаются. Люди сегодня собрались у президентского дворца и здания парламента. Выкрикивают лозунги «Долой Майю Санду» и требуют отставки правительства и президента, а также досрочных парламентских выборов.",photo,
569,140021,2022-11-15 15:18:30+00:00,,PeerChannel(channel_id=1315735637),,"Солнечный край. Музейное сафари Донецка
 
Донбасс считался культурной жемчужиной Украины во времена СССР. Здесь невероятно большое сосредоточение музеев с уникальными экспонатами, имеющими высокую художественную ценность. 

Донецкий краеведческий музей хранит историю города и всего Донбасса. С него мы начнём наше музейное сафари по региону.

Краеведческий — один из самых многострадальных музеев Донбасса. Он подвергся варварским обстрелам украинской артиллерии в 2014 году, однако совсем скоро начал свою постоянную работу.

Каким он стал сегодня, нам рассказали люди, которые полностью отдаются своему любимому делу, благодаря которым каждый из нас может посетить музей и увидеть историю в деталях.  

Смотрим выпуск!",video,615
570,140020,2022-11-15 15:16:35+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 15, 9, 31, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1126629353), from_name=None, channel_post=22154, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","⚡️ Одинцовский гарнизонный военный суд заключил под стражу мобилизованного военнослужащего Александра Лешкова до 14 января 2023 года. Лешкова подозревают в нанесении побоев в отношении начальника, совершённые во время исполнения им обязанностей военной службы или в связи с исполнением этих обязанностей, в период мобилизации (ч. 3 ст. 334 УК РФ) и в оскорблении подчинённым начальника (ч. 2 ст. 336 УК РФ). Ему грозит лишение свободы на срок до 15 лет.",photo,
571,140019,2022-11-15 15:11:01+00:00,,PeerChannel(channel_id=1315735637),,"❗️Суперважное, справедливое решение. Начался учебный год, он в самом разгаре. Президент услышал голоса матерей, отцов преподавателей о том, что студенты должны учиться. Справедливое решение и с одной стороны, а с другой стороны это сигнал для всех тех, кто убежал, уехал, испугался, не понял, не осознал. Смотрите, даже там, студенты, на территории, где идёт СВО, возвращаются за студенческую скамью, возвращаются в свои университеты. А вы что, куда побежали? Давайте, возвращайтесь и начинайте работать. Ведь он же, сам факт этого указа – показал, что даже в тех местах, где сейчас сложно, где сейчас идёт специальная военная операция потихоньку шаг за шагом, страна идёт к миру. Страна возрождается с самых важных отраслей: здравоохранения, образования и науки. 

Борис Чернышов, вице-спикер Государственной Думы в эфире Соловьёв Live.",video,168
572,140018,2022-11-15 15:05:29+00:00,,PeerChannel(channel_id=1315735637),,"⌚️ВРЕМЯ ГОЛОВАНОВА | СОЛОВЬЁВ LIVE

Роман Голованов начал свой большой вечерний эфир на Соловьёв Live. 

❗️И уже на прямой связи со студией Константин Сивков, заместитель президента Российской Академии
ракетных и артиллерийских наук
по информационной политике

👁 Смотрите на бывших частотах Euronews, в Смарт ТВ, приложениях Смотрим и Wink

📺Трансляция также идёт в Telegram",photo,
573,140017,2022-11-15 15:04:13+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 8, 46, 12, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1192356624), from_name=None, channel_post=2131, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
574,140016,2022-11-15 15:04:13+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 8, 46, 12, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1192356624), from_name=None, channel_post=2130, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
575,140015,2022-11-15 15:04:13+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 8, 46, 12, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1192356624), from_name=None, channel_post=2129, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","🇭🇰 Рекордный госдолг мировой экономики грозит крахом всей финансовой системы, — Asia Times

▪️Мировая экономика «тонет в море долгов», они превысили $300 трлн — критический уровень, который по мнению экономистов Люка Громена и Брента Джонсона грозит крахом мировой финансовой системы, — пишет гонконгская Asia Times

▪️Страны G7 накопили госдолг, который превышает по отношению к ВВП 100% — в 2 раза больше устойчивого уровня. В США после отмены в 1971 г. золотого обеспечения доллара, госдолг вырос с $371 млрд (35% ВВП) до $31 трлн (126% ВВП)

▪️Большой госдолг развитых стран является фактором роста недоверия к мировым резервным валютам. И это объясняет, почему центральные банки по всему миру агрессивно скупают золото. В текущем году произведена рекордная с 1967 года закупка золота суммарной массой в 673 метрические тонны

▪️В отличие от бумажных денег у золота нет риска неисполнения обязательств. По словам известного банкира Моргана, «золото — это деньги, а всё остальное — кредит», — заключает Asia Times",photo,
576,140014,2022-11-15 15:04:13+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 8, 46, 12, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1192356624), from_name=None, channel_post=2128, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
577,140013,2022-11-15 15:04:13+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 8, 46, 12, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1192356624), from_name=None, channel_post=2127, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
578,140012,2022-11-15 15:04:13+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 8, 46, 12, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1192356624), from_name=None, channel_post=2126, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
579,140011,2022-11-15 15:04:13+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 8, 46, 12, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1192356624), from_name=None, channel_post=2125, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
580,140010,2022-11-15 15:04:13+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 8, 46, 12, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1192356624), from_name=None, channel_post=2124, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
581,140009,2022-11-15 15:04:12+00:00,,PeerChannel(channel_id=1315735637),"MessageFwdHeader(date=datetime.datetime(2022, 11, 15, 8, 46, 12, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1192356624), from_name=None, channel_post=2123, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
582,140008,2022-11-15 15:03:08+00:00,,PeerChannel(channel_id=1315735637),,"⚡️⚡️⚡️⚡️⚡️Ситуация с энергетической инфраструктурой на Украине критическая.

офис президента Украины",text,
583,140007,2022-11-15 14:56:52+00:00,,PeerChannel(channel_id=1315735637),,"Откуда поступает военная помощь Украине

На диаграмме показаны страны, которые обязались передать Украине больше всего оружия с 24 января по 3 октября 2022 года (в миллиардах долларов США).",photo,
584,140006,2022-11-15 14:55:52+00:00,,PeerChannel(channel_id=1315735637),,‼️‼️‼️Аварийные отключения электричества введены во многих областях Украины после массированных ударов по критической инфраструктуре.,text,
