,id,date,from_id,to_id,fwd_from,message,type,duration
213,22018,2022-11-06 18:45:13+00:00,,PeerChannel(channel_id=1126629353),,"✔️В 2023 году Евросоюз обещает Украине помощи на 18 млрд. евро, сообщила глава Еврокомиссии Урсула фон дер Ляйен. План будет предоставлен на следующей неделе. 
В 2022 ЕС потратил на Украину 22 млрд евро. 
Тенденция к экономии налицо. 
При этом США просят Зеленского продемонстрировать открытость к переговорам с РФ, - сообщает «The Washington Post». Издание пишет, что эти требования мотивированы тем, чтобы сохранить «моральное достоинство» в глазах международных партнеров и обеспечить поддержку со стороны других стран.
Ждем промежуточных выборов в Конгресс США. Если выиграют республиканцы, возможно и обещанная цифра в 18 млрд. евро сократится. Теперь вся надежда не только на «открытость к переговорам» со стороны Украины, но и на актёрские таланты Зеленского. Просить у него получается лучше, чем все остальное.",text,
214,22017,2022-11-06 15:09:48+00:00,,PeerChannel(channel_id=1126629353),"MessageFwdHeader(date=datetime.datetime(2022, 11, 6, 14, 12, 21, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1475054987), from_name=None, channel_post=2289, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
215,22016,2022-11-06 15:09:48+00:00,,PeerChannel(channel_id=1126629353),"MessageFwdHeader(date=datetime.datetime(2022, 11, 6, 14, 12, 21, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1475054987), from_name=None, channel_post=2288, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
216,22015,2022-11-06 15:09:48+00:00,,PeerChannel(channel_id=1126629353),"MessageFwdHeader(date=datetime.datetime(2022, 11, 6, 14, 12, 21, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1475054987), from_name=None, channel_post=2287, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Эксклюзив! Как в Минобороны США изучают русский стиль ведения информационной войны

В распоряжение редакции Блокнота пропагандиста поступили материалы ""Российской стратегической инициативы"" (РСИ) - подразделения минобороны США, которое находится в г. Штутгарте (Германия) и занимается изучением России. Военные активно привлекают западных ученых. Так, в мае этого года РСИ провёл конференцию ""Информация, война и Украина"". Изучались изменения в тактике российской информационной войны. По мнению К.Киган из Гарварда, информпространство России можно поделить на открытые, серые и скрытые инструменты влияния 

Эксперт Киган считает, что до начала СВО материалы российской информационной войны вбрасывались из анонимных каналов и потом распространялись по аудитории за счёт вовлечения крупных СМИ. Теперь, якобы, все следуют ""Официальному российскому нарративу"", который только развивается на местах

Всегда приятно, когда противник заблуждается😁",photo,
217,22014,2022-11-06 13:49:49+00:00,,PeerChannel(channel_id=1126629353),,В Херсоне здание администрации разграбили мародеры,video,57
218,22013,2022-11-06 11:43:05+00:00,,PeerChannel(channel_id=1126629353),,"В результате точного минометного огня наши бойцы уничтожили снайперский расчет и еще пару азовцев, которые больше не смогут зиговать.

Также захвачено сохранившееся натовское вооружение.",video,67
219,22012,2022-11-06 11:16:10+00:00,,PeerChannel(channel_id=1126629353),,"⚡️ Хуснуллин: Все пролеты Крымского моста обследованы, четыре пролета, которые были повреждены взрывной волной, дополнительно усилены.",text,
220,22011,2022-11-06 07:32:25+00:00,,PeerChannel(channel_id=1126629353),,Памятник Екатерине II в Одессе оградили деревянным забором после нападений вандалов.,photo,
221,22010,2022-11-06 06:43:10+00:00,,PeerChannel(channel_id=1126629353),,Британцы сожгли чучело Лиз Трасс,video,20
222,22009,2022-11-06 06:39:45+00:00,,PeerChannel(channel_id=1126629353),,✔️Мария Захарова рассказала как «творится демократия».,video,26
223,22008,2022-11-06 06:23:58+00:00,,PeerChannel(channel_id=1126629353),,"✔️Последние новости в мире 

➡️The Washington Post: Белый дом призвал Зеленского показать свою готовность к публичным переговорам, пишет.

➡️Советник главы офиса президента Украины Михаил Подоляк призвал нанести удары по Ирану в связи с тем, что Тегеран якобы поставляет Москве боевые дроны.

➡️Дональд Трамп заявил, что США столкнулись с величайшей опасностью из-за угрозы ядерного конфликта.

➡️ Илон Маск: Twitter вскоре разрешит на своей платформе прикреплять длинные тексты к публикациям.",text,
224,22007,2022-11-05 17:56:34+00:00,,PeerChannel(channel_id=1126629353),,"Воины Субэдэя — 3 серия

""Гены победителей""

55-я мотострелковая бригада из Тувы незаменима для выполнения задач в зоне СВО.

Герои третьей серии проекта ""Воины Субэдэя"" выбрали путь война и унаследствовали лучшие качества своих героических предков, которые защищали Родину во времена Великой Отечественной войны: решительность, смелость и готовность всегда прийти на помощь своим братьям по оружию. 

Сегодня же их задача, с которой они доблестно справляются каждый день – полностью искоренить последователей террористического режима на Украине и вернуться домой к своим семьям целыми и невредимыми.",video,742
225,22006,2022-11-05 17:11:15+00:00,,PeerChannel(channel_id=1126629353),,"Одни из спортсменов, «спасая» свою карьеру, меняют гражданство или готовы выступать под нейтральным флагом, а другие - это СЕРГЕИ КАРЯКИНЫ. Автогонщик и гроссмейстер. Великие русские спортсмены, настоящие патриоты! Оба пропустили сезоны, отказавшись выступить против СВО. Не промолчали, не опустили голову, не дистанцировались, оба четко обозначили свою позицию, оба - со своей страной, несмотря на беспрецедентно жёсткую западную политическую инквизицию международных спортивных федераций. Спасибо Вам, Мужики!!!",photo,
226,22005,2022-11-05 13:45:01+00:00,,PeerChannel(channel_id=1126629353),,"✔️Выборы (президентские и парламентские) в Турции пройдут 18 июня 2023 года и будут очень конкурентными. 
Оппозиция выиграла на прошлых муниципальных выборах 8 крупнейших городов из 10, включая Стамбул, Анкару, Анталью, Измир. Вероятно, конкурентом от оппозиции будет глава «Республиканской народной партии» Кемаль Кылычдароглу. Его желание баллотироваться поддержали уже пять из шести политических сил, входящих в альянс. Возможно, им будет глава партии будущего Ахмет Давутоглу. Считают, что США и ЕС сделают все, чтобы убрать Р.Эрдогана.",text,
227,22004,2022-11-05 10:24:37+00:00,,PeerChannel(channel_id=1126629353),,"В российский День народного единства украинский почтовый оператор «Укрпошта» ввела в обращение новую почтовую марку под циничным названием «Крымский мост на бис» тиражом более 2 млн штук. Также в украинских почтовых отделениях можно приобрести футболки, свитшоты и два вида магнитов в данной тематике.  
 
«Мы, в Укрпочте, настолько дружелюбны, что делаем подарки даже нашим врагам. А потому в пятницу, 4 ноября, Укрпочта выпускает новую марку – «Крымский мост на бис!». Хотим поздравить их так, как умеем только мы», - заявил глава Укрпочты Игорь Смилянский, ныне гражданин США, который в 2011 году отказывался от украинского гражданства и пытался получить в РФ вид на жительство.  
 
Случаем, не являются ли «Укрпочта» и все ее отделения  объектами критической инфраструктуры? Может, отправить ей «поздравительные герани» в ответ? Ох, ничему не учит украинцев жизнь…",photo,
228,22003,2022-11-05 09:01:36+00:00,,PeerChannel(channel_id=1126629353),"MessageFwdHeader(date=datetime.datetime(2022, 11, 5, 7, 17, 19, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1647639783), from_name=None, channel_post=10466, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Укронацисты остервенело пытались атаковать новые российские регионы – ДНР, ЛНР, Запорожскую и Херсонскую области – и особенно старались испортить их жителям День народного единства. Знаковый праздник, который в эти дни наполнен самыми глубинными смыслами долгожданного воссоединения Новороссии с Россией. Из-за обстрелов и угроз терактов массовые праздничные мероприятия в этих регионах по большей части были отменены - но не отменен сам праздник. А подарки обеспечили регионы-«шефы». Наглядный пример – работа Нижегородской области в Большом Харцызске.

За последние полгода облик городов Харцызск, Иловайск и Зугрэс, над которыми Нижегородская область весной взяла шефство, значительно преобразился. К началу осени в Харцызске были благоустроены центральная площадь и бульвар Шевченко, приведен в первозданный вид Дворец культуры, отремонтированы дороги и школы, проведены масштабные работы по обновлению и ремонту водопроводной сети, созданы новые современные спортивные и детские площадки. В сентябре и октябре работы по восстановлению в подшефных городах ДНР продолжались полным ходом, и ко Дню народного единства нижегородские строители и подрядчики добились новых результатов. 

В Харцызске реконструирована и облагорожена Аллея Памяти, обновлен мемориал Вечного огня. Жители Иловайска теперь могут порадовать себя прогулками на благоустроенной центральной площади Ленина. В Зугрэсе завершены работы по реконструкции Аллеи Энергетиков, сейчас там идет настройка работы сухого фонтана и уборка территории. В конце сентября нижегородские специалисты доставили в Харцызск 14 новых лифтов – за месяц был осуществлен демонтаж старых лифтов, и новые уже установлены, в ближайшее время их запустят в эксплуатацию. На этой неделе из Нижегородской области в Харцызск прибыла партия нового цифрового оборудования, которым дополнительно оборудуют 13 компьютерных классов в школах Большого Харцызска - 153 ноутбука, 175 мышек, 10 МФУ, 18 проекторов и 16 интерактивных панелей. В помощь местным коммунальщикам на всё время отопительно-зимнего периода в Большой Харцызск направлены две аварийные бригады специалистов нижегородских ""Водоканала"" и ""Теплоэнерго"".

Все это - для людей, которые десятилетиями были брошены украинской властью на произвол судьбы. И есть особый символизм в том, что наиболее масштабная помощь подшефным городам ДНР идет из Нижегородской области, ведь народное ополчение Минина и Пожарского зародилось именно на нижегородской земле.                                                                              

@opersvodki",photo,
229,22002,2022-11-05 08:57:05+00:00,,PeerChannel(channel_id=1126629353),"MessageFwdHeader(date=datetime.datetime(2022, 11, 5, 8, 55, 6, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1069772626), from_name=None, channel_post=39757, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Генерал-лейтенант в отставке, экс-советник Трампа по национальной безопасности Джозеф Келлог: Идет 253-й день войны в Европе. Ее состояние неизвестно, у нас нет плана по ее окончанию. Мы это не обсуждали. Все, что мы делаем, это бросаем на это деньги. Мы вложили в войну 18 млрд долларов, включая экономическую, гуманитарную и военную помощь. Это большие цифры. Но давайте разобьем его на почасовую ставку. Это означает, что мы тратим на Украине 2,5 млн долларов в час. Это деньги американских налогоплательщиков. И опять-таки без какой-либо подотчетности. 
Экономический Кильский институт провел исследование, они посмотрели на все европейские страны, и выяснилось, что мы платим вдвое больше, чем все остальные европейские страны вместе взятые. Думаю, что президент и республиканцы, если они возьмут Конгресс, должны пойти и объяснить американскому народу, почему мы это делаем, почему мы на Украине и должны ли мы быть на Украине?",video,52
230,22001,2022-11-05 08:16:42+00:00,,PeerChannel(channel_id=1126629353),,"✔️Дмитрий Рогозин вплотную занялся проблемами добровольческих отрядов Донбасса. Он возглавил учебный военно-технический центр ""Царские волки"", в котором состоялся первый выпуск. Краткий курс оперативного мониторинга Земли прошла группа офицеров добровольческих батальонов Донбасса. Кроме основного курса слушатели ознакомились с новыми разработками беспилотных ударных и разведывательных комплексов, представленных частными российскими инженерными компаниями. 
Учебный центр ""Царские волки"" создан группой авторитетных военных и военно-технических специалистов, ставящих перед собой цель повысить профессиональный уровень и техническое оснащение добровольческих батальонов Донбасса, сражающихся против ВСУ и нацистских ""добробатов"" Украины.",text,
231,22000,2022-11-05 07:47:48+00:00,,PeerChannel(channel_id=1126629353),,"​​✔️На фоне сохраняющейся  поддержки Ираном российской СВО вновь появились слухи о военной помощи Украине со стороны Израиля. В частности, речь идёт о возможных поставках оружия национального производства при помощи реэкспорта через третьи страны. Об этом 4 ноября сообщил израильский информационный портал «Ynet» и американский «Bloomberg». 
«Например, если вы продаете его Германии, а затем Германия поставляет еще один комплект оружия, то это не израильское оружие -  нет проблем», - заявил экс-бригадный генерал израильской армии Амир Авиви. 
При этом «The Jerusalem Post» накануне уже сообщал, что Германия намерена закупить израильские системы ПВО «для защиты Европы».  
Ранее Министр по делам диаспоры Израиля Нахман Шай призвал руководство страны начать поставки вооружения Украине по примеру США и НАТО.  
Однако пока официальные власти Израиля предпочитают не комментировать данную информацию.  
 
Израиль, конечно, может передать своё вооружение для Украины через третьи страны, но пусть не обижается, если и Россия сможет передать ядерные технологии Ирану… через третью страну, разумеется.  
 
Интересно, будет ли освещать в своих новостных выпусках тему военной помощи своей новой Родиной государству-террористу репатриант-предатель Ксения Собчак?",photo,
232,21999,2022-11-05 07:13:36+00:00,,PeerChannel(channel_id=1126629353),,⚡️ Воздушная тревога объявлена на всей территории Украины.,text,
233,21998,2022-11-05 06:45:06+00:00,,PeerChannel(channel_id=1126629353),,"⚡️ На судью Верховного суда ДНР совершено покушение, он находится в тяжёлом состоянии с огнестрельными ранениями, заявили в МВД республики.",text,
234,21997,2022-11-05 06:30:34+00:00,,PeerChannel(channel_id=1126629353),,"✔️Все же знают, что на американском политическом олимпе обитают исключительно «голуби мира». По крайней мере, так себя пытаются позиционировать спикеры из Вашингтона, которые иногда заявляют о необходимости разрешения украинского кризиса в дипломатической плоскости. На деле же всё не так. Вся эта шайка-лейка является стаей пернатых, топящих за войну 24/7. Свидетельство тому – очередной пакет военной помощи «Незалежной»: 45 чешских танков Т-72, 1100 беспилотников-камикадзе Phoenix Ghost, 40 речных бронекатеров, средства на модернизацию 250 бронетранспортеров М1117 и систем ПВО Hawk. Не слабо так, да? Очередная телеграмма: «Воюйте исключительно до последнего украинца! Как слышно меня, прием?», успешно отправлена в Киев. В общем, пока на линии фронта с вашингтонским обкомом без перемен.

Хотя, чем ближе промежуточные выборы в Конгресс, тем интереснее становятся заявления отдельных конгрессменов. «Украина не получит от республиканцев ни цента» – это фраза, от которой где-то грустит наркоша Зеленский и его сотоварищи. Вот это я понимаю. Отлично член палаты представителей США от GOP Маржори Тейлор Грин прошлась серпом по всем причинным местам представителей хохляцкой хунты. Так держать! Пора бы уже американцам заняться своими делами, а не совать свой нос куда попало. Акции «государства 404» продолжают свободное падение.",text,
235,21996,2022-11-04 19:51:26+00:00,,PeerChannel(channel_id=1126629353),,,video,15
236,21995,2022-11-04 19:51:26+00:00,,PeerChannel(channel_id=1126629353),,,photo,
237,21994,2022-11-04 19:51:26+00:00,,PeerChannel(channel_id=1126629353),,,photo,
238,21993,2022-11-04 19:51:26+00:00,,PeerChannel(channel_id=1126629353),,"Жители Мелитополя впервые отмечали День народного единства. 

На улицах города появились потрясающие баннеры. На них комментарии из социальных сетей со словами благодарности всем россиянам!

А еще каждый житель Мелитополя мог оставить свой след в истории Запорожской области!",photo,
239,21992,2022-11-04 19:31:42+00:00,,PeerChannel(channel_id=1126629353),,"Яркий пример связи поколений в День Народного единства! В Санкт-Петербурге стартовал Петербургский музыкальный фестиваль имени С.К. Горковенко. 
Губернаторский оркестр Санкт-Петербурга под руководством дирижера Антона Лубченко выступил с программой: «Чайковский. Таривердиев. Гаврилин». Высочайшую оценку зрителей получило выступление ребят хорового училища имени М.И. Глинки!
Фестиваль продолжится 12 ноября, 6 и 7 декабря на главных музыкальных площадках Петербурга при поддержке Комитета по культуре города!",video,30
240,21991,2022-11-04 18:21:52+00:00,,PeerChannel(channel_id=1126629353),,"Наши бойцы дали прикурить польским «туристам» в Харьковской области.

В результате девять «туристов» поедут домой неживыми, а один на инвалидной коляске.",video,48
241,21990,2022-11-04 15:56:43+00:00,,PeerChannel(channel_id=1126629353),,Очередная серия «Квартала-95» под названием «Нелепые ножки Наркошки».,video,20
242,21989,2022-11-04 15:29:36+00:00,,PeerChannel(channel_id=1126629353),,"СВО, словно лакмусова бумажка, показала кто из деятелей культуры является патриотом своей страны, а кто является пресловутым ""гражданином мира"" или точнее ""гражданином денег"". В отличие от них радует пример певца Ярослава Дронова (Шаман). Молодой парень вполне мог спокойно исполнять стандартный попсовый репертуар, но пишет патриотические песни и открыто заявляет свою гражданскую позицию, которая может быть популярна не у всех. Ярослав заслужил успех и сегодня его песню ""Встанем"" поют ведущие певцы-патриоты России.",video,264
243,21988,2022-11-04 15:15:37+00:00,,PeerChannel(channel_id=1126629353),,⚡️ В Херсоне объявлен круглосуточный комендантский час. Об этом сообщили местные власти.,text,
244,21987,2022-11-04 14:44:41+00:00,,PeerChannel(channel_id=1126629353),,,photo,
245,21986,2022-11-04 14:44:41+00:00,,PeerChannel(channel_id=1126629353),,"Киевские власти продолжают троллить своё население. 
На повестке дня - голосование по изменению названий более 30 топонимов. Естественно в аспекте декоммунизации. Опрос продлится до 13 ноября, все результаты обещают передать на рассмотрение в КиевСОВЕТ. 

Интересно, а в КиевСВЕТ собираются что-нибудь передать на рассмотрение, или обойдутся генераторами и одеялами?",photo,
246,21985,2022-11-04 13:34:38+00:00,,PeerChannel(channel_id=1126629353),"MessageFwdHeader(date=datetime.datetime(2022, 11, 4, 12, 20, 15, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1283359437), from_name=None, channel_post=42354, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","Из российских предпринимателей в нынешнем конфликте даже в патриотических кругах любят рисовать эдаких ждунов. Кое-где даже, ставя в пример, бизнесменов украинских, которые якобы стабильно подкидывают всушникам «на броники». То есть упрекают в отсутствии четкой позиции к происходящему.

По мне так подобная постановка вопроса отдает как раз украинством. Всех под одну гребенку, кто не с нами — тот сразу против. Причем ни о каком фактчекинге речи не идет. Хотя ту же Ольгу Миримскую и ее дочь Наталью Голубович на Донбассе хорошо знают. Так сказать, в лицо.

Предпринимательницы без особого шума возят гуманитарку уже который месяц. Именно возят, а не просто стабильно отчисляют. Голубович неоднократно видели на блокпостах. На одном из них девушка не смогла оставить брошенных щенков и даже увезла их с собой. На Рублевку.

Миримскую помнят в Херсонской детской больнице. Ее компания передала в безвозмездное пользование учреждению «Ниву». Не говоря уже о регулярной поддержке. Вот так вот. Потому что есть пиар, а есть ежедневный труд на благо Родины. Часто незаметный. И плевать, что Миримская делала до СВО, вот честное слово.",text,
247,21984,2022-11-04 11:15:06+00:00,,PeerChannel(channel_id=1126629353),"MessageFwdHeader(date=datetime.datetime(2022, 11, 4, 11, 6, 51, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1105051526), from_name=None, channel_post=21432, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",▪️Владимир Путин в День народного единства возложил цветы к памятнику Минину и Пожарскому.,video,9
248,21983,2022-11-04 11:02:58+00:00,,PeerChannel(channel_id=1126629353),,"Пока Земфира в Лондоне поддерживает Украину - Вика Цыганова в екатеринбургском «Сима-ленде» зажигает Zа Россию:

Так давай, Вагнер, играй
Оркестрантов своих поднимай
Поднимай лёгким взмахом смычка
Наша русская ЧВК.",video,49
249,21982,2022-11-04 10:53:01+00:00,,PeerChannel(channel_id=1126629353),,Земфира на концерте в Лондоне высказалась в поддержку Украины,video,94
250,21981,2022-11-04 10:22:04+00:00,,PeerChannel(channel_id=1126629353),,"✔️Дмитрий Муратов лишний раз подтвердил, какие качества нужны, чтобы получить Нобеля мира: беспредельный цинизм, шельмовство в мыслях и шулерство в действиях. А еще не помешает страсть к дензнакам в резервных валютах. Лауреат призывает «нас» (видимо, имея в виду диаспору рассеянных по «свободному миру» его единомышленников) не теряться при ответе на вопрос «что вы делали восемь лет, когда бомбили Донбасс». И в лучшем шулерском стиле либеральных дискуссий тут же подменяет тему, отвечая вопросом на вопрос: «А они, реконструкторы мнимого русского мира, что там делали?» И сам же, понятно, перечисляет: «Они послали с карательной миссией соматически разрушенного Стрелкова. Зачем раздолбили цветущий город? Зачем отжали под себя сети заправок и сотни магазинов? Зачем заселились в лучшие дома?»    
 
Лжет Муратов про  «заселилившихся в лучшие дома» (если он, конечно, не имеет в виду окопы»). А вот все остальное  - правда, но относится она действиям  украинских военных, посланных карать русскоязычных жителей Донбасса, не согласившихся с переворотом в Киеве-2014 и с навязанной без их воли националистической антирусской моделью жизни имени «печенек Нуланд» и больного на голову «пастора» и бывшего комсомольского вождя Турчинова.  
 
Именно «Азов» и прочая нечисть «раздолбили цветущий город», отжали сотни заправок и магазинов на оккупированной территории в пользу Коломойского и Порошенко, пропустили через пыточные СБУ людей за то, что они хотели говорить на родном языке и жить свободно на своей земле, как многие поколения их предков.  
 
«Мы этими гадостями не занимались, - пишет Муратов, -  мы не выдумывали распятых младенцев. Не посылали туда добровольцев»…  Это немногое в его текстовых испражнениях, соседствующее с правдой: «посылать туда» добровольцев ни он, ни кто другой, действительно, не мог - добровольцы идут сами,  исходя из своих понятий о чести и совести. А «распятых младенцев» придумали единомышленники Муратова, адепты «социал-дарвинизма», которых хватает и по эту сторону баррикад. Это их стиль (из серии про «сто миллиардов репрессированных»). 
 
Сам же Муратов и его скоропостижно скончавшаяся газета все эти восемь лет (и еще до 2014) занималась известно чем. Распространяла ложь о ""сепарах"" Донбасса. Печатала умильные репортажи о расцвете демократии в Киеве. Шумела о ""гонениях"" на авторов учебников истории, в которых один абзац был посвящен Сталинградской битве, и три страницы —  сражению при Эль-Аламейне. О злодеях из Газпрома, которые посмели требовать от самостийцев рыночной платы за газ. Публиковала фальшивые фото «о казнях НКВД». Редакция газеты была не раз поймана за руку, когда распространяла ложь о северокавказских войнах. Умильно писала о «борцах за свободу Чечни», продолжая свою двадцатилетнюю линию на поддержку террористов и ругань в адрес «федералов-оккупантов». Это они, «Новая газета» и ее главред Муратов, своими статьями «о праве ичкерийцев на защиту» оправдывали шахидок и  террористов, убивших сотни мирных жителей России, в том числе в Беслане и в Москве на Дубровке. Кровь соотечественников в том числе и на нобелевском дипломе Муратова. И нынешние умствования «шельмы-Нобеля» продолжаются в том же ключе: украинскую госполитику террора в посылах Муратова оправдывает одно — если она направлена против России. 
 
Путь Муратова в журналистику начался в кабинете Акрама Муртазаева, заввоенным отделом «Комсомольской правды». Туда Муратов пришел, будучи «дедом»-сержантом Советской Армии. И два часа рассказывал неслужившему Муртазаеву об ужасах службы, дедовщине, беспределе отцов-командиров. Появилась статья. Ничего не подтвердилось -  КП была вынуждена извиняться. С тех пор прошло лет сорок. Многое изменилось. Если раньше Муратов получал двадцать советских рублей за свою людоедскую ложь и геббельсовскую клевету, то теперь  гонорары от Нобеля и западных грантов «борцу за свободу» однозначно выросли, исчисляясь  миллионами долларов. Для Муратова, как и для всей когорты либералов-предателей, ложь оказалась делом весьма прибыльным.",text,
251,21980,2022-11-04 09:41:34+00:00,,PeerChannel(channel_id=1126629353),,Как это развидеть?,video,64
252,21979,2022-11-04 09:04:09+00:00,,PeerChannel(channel_id=1126629353),,"Обезличенный (без указания авторства) текст поздравления Медведева с Днем национального единства был передан на изучение ряду московских психиатров. Они усмотрели в нем признаки ""психической нестабильности"".",video,8
253,21977,2022-11-04 08:35:58+00:00,,PeerChannel(channel_id=1126629353),,"✔️Широкой общественности неизвестны планы российского военного командования по поводу Херсона (и не должны быть известны), поэтому мы так остро реагируем на различные символы, каким вчера стало якобы исчезновение флага со здания администрации города, хотя понятно, что гораздо важнее безопасность  жителей, эвакуация который происходит в данный момент. 
 
При этом пока  никакого масштабного отвода войск из Херсона не происходит, а значит ни о какой «сдаче» города речи не идёт.  На данном направлении сложилась сложная ситуация, о чём уже говорил в своём выступлении Суровикин. В любом случае паниковать смысла нет.",text,
254,21976,2022-11-04 07:49:16+00:00,,PeerChannel(channel_id=1126629353),,На Украине закончились куры. Поэтому магазины Киева вынуждены закупать яйца в Европе. Цена испанских - 169 гривен за 6 штук. Это 283 рубля. Це и есть перемога?,photo,
255,21975,2022-11-04 07:00:43+00:00,,PeerChannel(channel_id=1126629353),"MessageFwdHeader(date=datetime.datetime(2022, 11, 3, 17, 30, 23, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1098668729), from_name=None, channel_post=6333, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
256,21974,2022-11-04 07:00:43+00:00,,PeerChannel(channel_id=1126629353),"MessageFwdHeader(date=datetime.datetime(2022, 11, 3, 17, 30, 23, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1098668729), from_name=None, channel_post=6332, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)",,photo,
257,21973,2022-11-04 07:00:43+00:00,,PeerChannel(channel_id=1126629353),"MessageFwdHeader(date=datetime.datetime(2022, 11, 3, 17, 30, 23, tzinfo=datetime.timezone.utc), imported=False, from_id=PeerChannel(channel_id=1098668729), from_name=None, channel_post=6331, post_author=None, saved_from_peer=None, saved_from_msg_id=None, psa_type=None)","На совещании Президента РФ с членами Правительства глава Минстроя России Ирек Файзуллин доложил о прохождении регионами отопительного периода 2022-2023 годов 

Отопительный период штатно начался в 85 регионах Российской Федерации (о прохождении отопительного периода в 4 новых регионах России Министр сообщил отдельно) 
 
🏙 Полностью подготовлен многоквартирный жилищный фонд в количестве 8 млн 311 тыс. жилых домов. 

🏫 Также подготовлены 252 732 объекта социально-культурной сферы. В их числе:   
 🔹 71 742 объекта здравоохранения 
 🔹 43 803 школы 
 🔹 44 047 детских садов
 
✅ Общий уровень готовности коммунальной инфраструктуры составляет 100%: подготовлено 74 098 котельных и 920 360 км сетей.

🛢 Запасы топлива полностью сформированы.
 
Подготовка к отопительному сезону в 4 новых регионах России.

Всего проводится подготовка 48 953 объектов и 11 713 км сетей.

В целом подготовка в новых регионах выполнена на 93,8%.

🔹 План по ДНР (исключая г. Мариуполь и г. Волноваха) выполнен на 98%.
🔹 План по ЛНР (без учёта Северодонецкий агломерации) выполнен на 99,6%.
🔹 План по Запорожской области выполнен на 82,7%.
🔹 План по Херсонской области выполнен на 90,6%.

На особом контроле находится ситуация с подготовкой к зиме территорий, имеющих наибольшее количество поврежденных и разрушенных объектов.

➡️ Туда, где источники теплоснабжения были разрушены полностью или их восстановление требует значительного времени, поставляются блочно-модульные котельные.

➡️ Работа по обследованию территорий продолжается.

➡️ Организованы поставки необходимых товарно-материальных ресурсов для формирования аварийно-технического запаса. 

➡️ Сформирован достаточный резерв материалов и рабочей силы для оперативного проведения работ. 
 
""Хочу поблагодарить задействованные шефские регионы, строителей, работников жилищно-коммунального хозяйства, участвующих в подготовке к зиме, энергетиков, газовиков, дорожников и железнодорожников, которые работают в непростых условиях на этих территориях"", - отметил Ирек Файзуллин.",video,197
